0.0001,-0.19999499358560613
0.1,-0.19500586397834574
0.2,-0.19004446292831287
0.30000000000000004,-0.18514402316582027
0.4,-0.18032790642967708
0.5,-0.17561517096845464
0.6,-0.17102065371193473
0.7000000000000001,-0.16655533294682737
0.8,-0.1622268069934075
0.9,-0.15803976459340377
1.,-0.15399644753988145
1.1,-0.15009725999755924
1.2000000000000002,-0.14634099351206922
1.3000000000000003,-0.14272528699891013
1.4000000000000001,-0.13924688507609595
1.5000000000000002,-0.1359018891971924
1.6,-0.1326859542169191
1.7000000000000002,-0.12959444515958382
1.8000000000000003,-0.12662255905662922
1.9000000000000001,-0.12376542089523317
2.,-0.12101816806527554
2.1,-0.11837599128310602
2.2,-0.11583419546058285
2.3000000000000003,-0.11338819229804477
2.4000000000000004,-0.11103357174870755
2.5000000000000004,-0.10876607897886552
2.6,-0.10658164551728146
2.7,-0.10447637116652092
2.8000000000000003,-0.10244654083249524
2.9000000000000004,-0.10048861305218099
3.0000000000000004,-0.09859922380755055
3.1,-0.09677517900274168
3.2,-0.09501344257661679
3.3000000000000003,-0.09331115519032226
3.4000000000000004,-0.09166557709064652
3.5000000000000004,-0.09007413450154074
3.6,-0.08853438308138153
3.7,-0.08704400838253414
3.8000000000000003,-0.08560081982918731
3.9000000000000004,-0.08420276915405936
4.,-0.08284780484691553
4.1,-0.0815341513941807
4.2,-0.08026001475968043
4.3,-0.07902372226816923
4.3999999999999995,-0.07782368905044341
4.5,-0.07665841120926309
4.6,-0.07552646226335054
4.7,-0.07442648887466254
4.8,-0.07335720283164344
4.9,-0.07231738677980541
5.,-0.07130587957470312
5.1,-0.07032157869519604
5.2,-0.06936343678531985
5.3,-0.06843045353182933
5.4,-0.06752168136211092
5.5,-0.06663621591119973
5.6,-0.06577319519226454
5.7,-0.06493180030673919
5.8,-0.06411124701842207
5.9,-0.06331079036132095
6.,-0.06252971777672404
6.1,-0.06176734904902402
6.2,-0.061023034770704684
6.3,-0.060296154295809236
6.4,-0.05958611501559211
6.5,-0.058892350149552436
6.6,-0.058214315004961575
6.7,-0.0575514929786521
6.8,-0.056903384685819174
6.9,-0.05626951498557642
7.,-0.05564942718702022
7.1,-0.05504268394255775
7.2,-0.054448865748104106
7.3,-0.053867570334325945
7.4,-0.05329841150191787
7.5,-0.052741018193990914
7.6,-0.05219503477364506
7.7,-0.05166011909598672
7.8,-0.05113594232126016
7.9,-0.05062218838344609
8.,-0.05011855421657318
8.1,-0.04962474554916189
8.2,-0.049140482465190996
8.3,-0.0486654928270301
8.4,-0.04819951568059876
8.5,-0.04774230093269477
8.6,-0.04729360616648014
8.7,-0.0468531965931016
8.8,-0.04642084742062377
8.9,-0.045996342973421346
9.,-0.045579472832798694
9.1,-0.045170034777051254
9.2,-0.044767833600734636
9.3,-0.04437268085557144
9.4,-0.04398439422623391
9.5,-0.04360279818609067
9.6,-0.043227722745269336
9.700000000000001,-0.042859003362691814
9.8,-0.04249648084616764
9.9,-0.042140001687292934
10.,-0.04178941720862274
10.1,-0.04144458339449197
10.200000000000001,-0.04110536094254532
10.3,-0.040771614936842025
10.4,-0.04044321477423494
10.5,-0.040120033881143935
10.6,-0.03980194961915203
10.700000000000001,-0.039488843163809365
10.8,-0.039180599300479894
10.9,-0.038877106282581286
11.,-0.038578255861173395
11.1,-0.038283942937328425
11.200000000000001,-0.03799406544668847
11.3,-0.03770852458663037
11.4,-0.03742722417529022
11.5,-0.03715007109521231
11.6,-0.03687697472718458
11.700000000000001,-0.03660784710547362
11.8,-0.03634260281233429
11.9,-0.036081158814737925
12.,-0.03582343442333649
12.1,-0.035569351202225936
12.200000000000001,-0.03531883289207819
12.3,-0.03507180534569877
12.4,-0.03482819644167791
12.5,-0.03458793601291314
12.6,-0.03435095584727916
12.700000000000001,-0.03411718943911201
12.8,-0.0338865721871077
12.9,-0.03365904113427413
13.,-0.0334345349920119
13.1,-0.0332129940856425
13.200000000000001,-0.03299436063632506
13.3,-0.03277857700276853
13.4,-0.032565588999210596
13.5,-0.032355342521279334
13.6,-0.03214778519267731
13.700000000000001,-0.03194286596035341
13.8,-0.03174053500085415
